 -21.934   10.863       3.8935
 -21.934   11.157       3.8935
 -21.934   11.450       3.8935
 -21.934   11.744       3.8935
 -21.934   12.038       3.8935
 -21.934   12.331       3.8935
 -21.934   12.625       3.8935
 -21.934   12.919       3.8935
 -21.934   13.213       3.8935
 -21.934   13.506       3.8935
 -21.934   13.800       3.8935
 -21.934   14.094       3.8935
 -21.934   14.387       3.8935
 -21.934   14.681       3.8935
 -21.934   14.975       3.8935
 -21.934   15.268       3.8935
 -21.934   15.562       3.8935
 -21.934   15.856       3.8935
 -21.934   16.150       3.8935
 -21.934   16.443       3.8935
 -21.502  -12.634       3.8935
 -21.502  -12.340       3.8935
 -21.502  -12.047       3.8935
 -21.502  -11.753       3.8935
 -21.502  -11.459       3.8935
 -21.502  -11.166       3.8935
 -21.502  -10.872       3.8935
 -21.502  -10.578       3.8935
 -21.502  -10.284       3.8935
 -21.502   -9.991       3.8935
 -21.502   -9.697       3.8935
 -21.502   -9.403       3.8935
 -21.502   -9.110       3.8935
 -21.502   -8.816       3.8935
 -21.502   -8.522       3.8935
 -21.502   -8.228       3.8935
 -21.502   -7.935       3.8935
 -21.502   -7.641       3.8935
 -21.502   -7.347       3.8935
 -21.502   -7.054       3.8935
 -21.502   -6.760       3.8935
 -21.502   -6.466       3.8935
 -21.502   -6.172       3.8935
 -21.502   -5.879       3.8935
 -21.502   -5.585       3.8935
 -21.502   -5.291       3.8935
 -21.502   -4.998       3.8935
 -21.502   -4.704       3.8935
 -21.502   -4.410       3.8935
 -21.502   -4.116       3.8935
 -21.502   -3.823       3.4802
 -21.502   -3.529       3.8935
 -21.502   -3.235       3.8935
 -21.502   -2.942       3.8935
 -21.502   -2.648       3.8935
 -21.502   -2.354       3.4802
 -21.502   -2.060       3.8935
 -21.502   -1.767       3.8935
 -21.502   -1.473       3.8935
 -21.502   -1.179       3.8935
 -21.502   -0.886       3.8935
 -21.502   -0.592       3.8935
 -21.502   -0.298       3.8935
 -21.502   -0.005       3.8935
 -21.502    0.289       3.8935
 -21.502    0.583       3.8935
 -21.502    0.877       3.8935
 -21.502    1.170       3.8935
 -21.502    1.464       3.8935
 -21.502    1.758       3.8935
 -21.502    2.051       3.8935
 -21.502    2.345       3.8935
 -21.502    2.639       3.8935
 -21.502    2.933       3.8935
 -21.502    3.226       3.8935
 -21.502    3.520       3.8935
 -21.502    3.814       3.8935
 -21.502    4.107       3.8935
 -21.502    4.401       3.8935
 -21.502    4.695       3.8935
 -21.502    4.989       3.8935
 -21.502    5.282       3.8935
 -21.502    5.576       3.8935
 -21.502    5.870       3.8935
 -21.502    6.163       3.8935
 -21.502    6.457       3.8935
 -21.502    6.751       3.8935
 -21.502    7.045       3.8935
 -21.502    7.338       3.8935
 -21.502    7.632       3.8935
 -21.502    7.926       3.8935
 -21.502    8.219       3.8935
 -21.502    8.513       3.8935
 -21.502    8.807       3.8935
 -21.502    9.101       3.8935
 -21.502    9.394       3.8935
 -21.502    9.688       3.8935
 -21.502    9.982       3.8935
 -21.502   10.275       3.8935
 -21.502   10.569       3.8935
 -21.502   10.863       3.8935
 -21.502   11.157       3.8935
 -21.502   11.450       3.8935
 -21.502   11.744       3.8935
 -21.502   12.038       3.8935
 -21.502   12.331       3.8935
 -21.502   12.625       3.8935
 -21.502   12.919       3.8935
 -21.502   13.213       3.8935
 -21.502   13.506       3.8935
 -21.502   13.800       3.8935
 -21.502   14.094       3.8935
 -21.502   14.387       3.8935
 -21.502   14.681       3.8935
 -21.502   14.975       3.8935
 -21.502   15.268       3.8935
 -21.502   15.562       3.8935
 -21.502   15.856       3.8935
 -21.502   16.150       3.8935
 -21.502   16.443       3.8935
 -21.069  -12.634       3.8935
 -21.069  -12.340       3.8935
 -21.069  -12.047       3.8935
 -21.069  -11.753       3.8935
 -21.069  -11.459       3.8935
 -21.069  -11.166       3.8935
 -21.069  -10.872       3.8935
 -21.069  -10.578       3.8935
 -21.069  -10.284       3.8935
 -21.069   -9.991       3.8935
 -21.069   -9.697       3.8935
 -21.069   -9.403       3.8935
 -21.069   -9.110       3.8935
 -21.069   -8.816       3.8935
 -21.069   -8.522       3.8935
 -21.069   -8.228       3.8935
 -21.069   -7.935       3.8935
 -21.069   -7.641       3.8935
 -21.069   -7.347       3.8935
 -21.069   -7.054       3.8935
 -21.069   -6.760       3.8935
 -21.069   -6.466       3.8935
 -21.069   -6.172       3.8935
 -21.069   -5.879       3.8935
 -21.069   -5.585       3.8935
 -21.069   -5.291       3.4802
 -21.069   -4.998       3.8935
 -21.069   -4.704       3.8935
 -21.069   -4.410       3.0670
 -21.069   -4.116       3.4802
 -21.069   -3.823       3.8935
 -21.069   -3.529       3.4802
 -21.069   -3.235       3.8935
 -21.069   -2.942       3.4802
 -21.069   -2.648       3.8935
 -21.069   -2.354       3.8935
 -21.069   -2.060       3.4802
 -21.069   -1.767       3.8935
 -21.069   -1.473       3.8935
 -21.069   -1.179       3.8935
 -21.069   -0.886       3.8935
 -21.069   -0.592       3.8935
 -21.069   -0.298       3.8935
 -21.069   -0.005       3.8935
 -21.069    0.289       3.8935
 -21.069    0.583       3.8935
 -21.069    0.877       3.8935
 -21.069    1.170       3.8935
 -21.069    1.464       3.8935
 -21.069    1.758       3.8935
 -21.069    2.051       3.8935
 -21.069    2.345       3.8935
 -21.069    2.639       3.8935
 -21.069    2.933       3.8935
 -21.069    3.226       3.8935
 -21.069    3.520       3.8935
 -21.069    3.814       3.8935
 -21.069    4.107       3.8935
 -21.069    4.401       3.8935
 -21.069    4.695       3.8935
 -21.069    4.989       3.8935
 -21.069    5.282       3.8935
 -21.069    5.576       3.8935
 -21.069    5.870       3.8935
 -21.069    6.163       3.8935
 -21.069    6.457       3.8935
 -21.069    6.751       3.8935
 -21.069    7.045       3.8935
 -21.069    7.338       3.8935
 -21.069    7.632       3.8935
 -21.069    7.926       3.8935
 -21.069    8.219       3.8935
 -21.069    8.513       3.8935
 -21.069    8.807       3.8935
 -21.069    9.101       3.8935
 -21.069    9.394       3.8935
 -21.069    9.688       3.8935
 -21.069    9.982       3.8935
 -21.069   10.275       3.8935
 -21.069   10.569       3.8935
 -21.069   10.863       3.8935
 -21.069   11.157       3.8935
 -21.069   11.450       3.8935
 -21.069   11.744       3.8935
 -21.069   12.038       3.8935
 -21.069   12.331       3.8935
 -21.069   12.625       3.8935
 -21.069   12.919       3.8935
 -21.069   13.213       3.8935
 -21.069   13.506       3.8935
 -21.069   13.800       3.8935
 -21.069   14.094       3.8935
 -21.069   14.387       3.8935
 -21.069   14.681       3.8935
 -21.069   14.975       3.8935
 -21.069   15.268       3.8935
 -21.069   15.562       3.8935
 -21.069   15.856       3.8935
 -21.069   16.150       3.8935
 -21.069   16.443       3.8935
 -20.637  -12.634       3.8935
 -20.637  -12.340       3.8935
 -20.637  -12.047       3.8935
 -20.637  -11.753       3.8935
 -20.637  -11.459       3.8935
 -20.637  -11.166       3.8935
 -20.637  -10.872       3.8935
 -20.637  -10.578       3.8935
 -20.637  -10.284       3.8935
 -20.637   -9.991       3.8935
 -20.637   -9.697       3.8935
 -20.637   -9.403       3.8935
 -20.637   -9.110       3.8935
 -20.637   -8.816       3.8935
 -20.637   -8.522       3.8935
 -20.637   -8.228       3.8935
 -20.637   -7.935       3.8935
 -20.637   -7.641       3.8935
 -20.637   -7.347       3.8935
 -20.637   -7.054       3.8935
 -20.637   -6.760       3.8935
 -20.637   -6.466       3.8935
 -20.637   -6.172       3.4802
 -20.637   -5.879       3.4802
 -20.637   -5.585       3.8935
 -20.637   -5.291       3.4802
 -20.637   -4.998       3.8935
 -20.637   -4.704       3.4802
 -20.637   -4.410       3.8935
 -20.637   -4.116       3.8935
 -20.637   -3.823       3.4802
 -20.637   -3.529       3.4802
 -20.637   -3.235       3.8935
 -20.637   -2.942       3.8935
 -20.637   -2.648       3.0670
 -20.637   -2.354       3.8935
 -20.637   -2.060       3.8935
 -20.637   -1.767       3.8935
 -20.637   -1.473       3.8935
 -20.637   -1.179       3.8935
 -20.637   -0.886       3.8935
 -20.637   -0.592       3.8935
 -20.637   -0.298       3.8935
 -20.637   -0.005       3.8935
 -20.637    0.289       3.8935
 -20.637    0.583       3.8935
 -20.637    0.877       3.8935
 -20.637    1.170       3.8935
 -20.637    1.464       3.8935
 -20.637    1.758       3.8935
 -20.637    2.051       3.8935
 -20.637    2.345       3.8935
 -20.637    2.639       3.8935
 -20.637    2.933       3.8935
 -20.637    3.226       3.8935
 -20.637    3.520       3.8935
 -20.637    3.814       3.8935
 -20.637    4.107       3.8935
 -20.637    4.401       3.8935
 -20.637    4.695       3.8935
 -20.637    4.989       3.8935
 -20.637    5.282       3.8935
 -20.637    5.576       3.8935
 -20.637    5.870       3.8935
 -20.637    6.163       3.8935
 -20.637    6.457       3.8935
 -20.637    6.751       3.8935
 -20.637    7.045       3.8935
 -20.637    7.338       3.8935
 -20.637    7.632       3.8935
 -20.637    7.926       3.8935
 -20.637    8.219       3.8935
 -20.637    8.513       3.8935
 -20.637    8.807       3.8935
 -20.637    9.101       3.8935
 -20.637    9.394       3.8935
 -20.637    9.688       3.8935
 -20.637    9.982       3.8935
 -20.637   10.275       3.8935
 -20.637   10.569       3.8935
 -20.637   10.863       3.8935
 -20.637   11.157       3.8935
 -20.637   11.450       3.8935
 -20.637   11.744       3.8935
 -20.637   12.038       3.8935
 -20.637   12.331       3.8935
 -20.637   12.625       3.8935
 -20.637   12.919       3.8935
 -20.637   13.213       3.8935
 -20.637   13.506       3.8935
 -20.637   13.800       3.8935
 -20.637   14.094       3.8935
 -20.637   14.387       3.8935
 -20.637   14.681       3.8935
 -20.637   14.975       3.8935
 -20.637   15.268       3.8935
 -20.637   15.562       3.8935
 -20.637   15.856       3.8935
 -20.637   16.150       3.8935
 -20.637   16.443       3.8935
 -20.204  -12.634       3.8935
 -20.204  -12.340       3.8935
 -20.204  -12.047       3.8935
 -20.204  -11.753       3.8935
 -20.204  -11.459       3.8935
 -20.204  -11.166       3.8935
 -20.204  -10.872       3.8935
 -20.204  -10.578       3.8935
 -20.204  -10.284       3.8935
 -20.204   -9.991       3.8935
 -20.204   -9.697       3.8935
 -20.204   -9.403       3.8935
 -20.204   -9.110       3.8935
 -20.204   -8.816       3.8935
 -20.204   -8.522       3.8935
 -20.204   -8.228       3.8935
 -20.204   -7.935       3.8935
 -20.204   -7.641       3.8935
 -20.204   -7.347       3.8935
 -20.204   -7.054       3.8935
 -20.204   -6.760       3.8935
 -20.204   -6.466       3.8935
 -20.204   -6.172       3.8935
 -20.204   -5.879       3.8935
 -20.204   -5.585       3.8935
 -20.204   -5.291       3.8935
 -20.204   -4.998       2.5207
 -20.204   -4.704       3.4802
 -20.204   -4.410       3.4802
 -20.204   -4.116       3.4802
 -20.204   -3.823       2.8253
 -20.204   -3.529       3.4802
 -20.204   -3.235       3.0670
 -20.204   -2.942       3.4802
 -20.204   -2.648       3.4802
 -20.204   -2.354       3.4802
 -20.204   -2.060       3.4802
 -20.204   -1.767       3.8935
 -20.204   -1.473       3.4802
 -20.204   -1.179       3.8935
 -20.204   -0.886       3.8935
 -20.204   -0.592       3.8935
 -20.204   -0.298       3.8935
 -20.204   -0.005       3.8935
 -20.204    0.289       3.8935
 -20.204    0.583       3.8935
 -20.204    0.877       3.8935
 -20.204    1.170       3.8935
 -20.204    1.464       3.8935
 -20.204    1.758       3.8935
 -20.204    2.051       3.8935
 -20.204    2.345       3.8935
 -20.204    2.639       3.8935
 -20.204    2.933       3.8935
 -20.204    3.226       3.8935
 -20.204    3.520       3.8935
 -20.204    3.814       3.8935
 -20.204    4.107       3.8935
 -20.204    4.401       3.8935
 -20.204    4.695       3.8935
 -20.204    4.989       3.8935
 -20.204    5.282       3.8935
 -20.204    5.576       3.8935
 -20.204    5.870       3.8935
 -20.204    6.163       3.8935
 -20.204    6.457       3.8935
 -20.204    6.751       3.8935
 -20.204    7.045       3.8935
 -20.204    7.338       3.8935
 -20.204    7.632       3.8935
 -20.204    7.926       3.8935
 -20.204    8.219       3.8935
 -20.204    8.513       3.8935
 -20.204    8.807       3.8935
 -20.204    9.101       3.8935
 -20.204    9.394       3.8935
 -20.204    9.688       3.8935
 -20.204    9.982       3.8935
 -20.204   10.275       3.8935
 -20.204   10.569       3.8935
 -20.204   10.863       3.8935
 -20.204   11.157       3.8935
 -20.204   11.450       3.8935
 -20.204   11.744       3.8935
 -20.204   12.038       3.8935
 -20.204   12.331       3.8935
 -20.204   12.625       3.8935
 -20.204   12.919       3.8935
 -20.204   13.213       3.8935
 -20.204   13.506       3.8935
 -20.204   13.800       3.8935
 -20.204   14.094       3.8935
 -20.204   14.387       3.8935
 -20.204   14.681       3.8935
 -20.204   14.975       3.8935
 -20.204   15.268       3.8935
 -20.204   15.562       3.8935
 -20.204   15.856       3.8935
 -20.204   16.150       3.8935
 -20.204   16.443       3.8935
 -19.772  -12.634       3.8935
 -19.772  -12.340       3.8935
 -19.772  -12.047       3.8935
 -19.772  -11.753       3.8935
 -19.772  -11.459       3.8935
 -19.772  -11.166       3.8935
 -19.772  -10.872       3.8935
 -19.772  -10.578       3.8935
 -19.772  -10.284       3.8935
 -19.772   -9.991       3.8935
 -19.772   -9.697       3.8935
 -19.772   -9.403       3.8935
 -19.772   -9.110       3.8935
 -19.772   -8.816       3.8935
 -19.772   -8.522       3.8935
 -19.772   -8.228       3.8935
 -19.772   -7.935       3.8935
 -19.772   -7.641       3.8935
 -19.772   -7.347       3.8935
 -19.772   -7.054       3.8935
 -19.772   -6.760       3.8935
 -19.772   -6.466       3.8935
 -19.772   -6.172       3.8935
 -19.772   -5.879       3.8935
 -19.772   -5.585       3.0670
 -19.772   -5.291       3.0670
 -19.772   -4.998       3.8935
 -19.772   -4.704       3.8935
 -19.772   -4.410       3.0670
 -19.772   -4.116       2.5207
 -19.772   -3.823       2.6538
 -19.772   -3.529       2.6538
 -19.772   -3.235       3.4802
 -19.772   -2.942       3.0670
 -19.772   -2.648       3.0670
 -19.772   -2.354       3.8935
 -19.772   -2.060       3.4802
 -19.772   -1.767       3.0670
 -19.772   -1.473       3.0670
 -19.772   -1.179       3.4802
 -19.772   -0.886       3.8935
 -19.772   -0.592       3.8935
 -19.772   -0.298       3.8935
 -19.772   -0.005       3.8935
 -19.772    0.289       3.8935
 -19.772    0.583       3.8935
 -19.772    0.877       3.8935
 -19.772    1.170       3.8935
 -19.772    1.464       3.8935
 -19.772    1.758       3.8935
 -19.772    2.051       3.8935
 -19.772    2.345       3.8935
 -19.772    2.639       3.8935
 -19.772    2.933       3.8935
 -19.772    3.226       3.8935
 -19.772    3.520       3.8935
 -19.772    3.814       3.8935
 -19.772    4.107       3.8935
 -19.772    4.401       3.8935
 -19.772    4.695       3.8935
 -19.772    4.989       3.8935
 -19.772    5.282       3.8935
 -19.772    5.576       3.8935
 -19.772    5.870       3.8935
 -19.772    6.163       3.8935
 -19.772    6.457       3.8935
 -19.772    6.751       3.8935
 -19.772    7.045       3.8935
 -19.772    7.338       3.8935
 -19.772    7.632       3.8935
 -19.772    7.926       3.8935
 -19.772    8.219       3.8935
 -19.772    8.513       3.8935
 -19.772    8.807       3.8935
 -19.772    9.101       3.8935
 -19.772    9.394       3.8935
 -19.772    9.688       3.8935
 -19.772    9.982       3.8935
 -19.772   10.275       3.8935
 -19.772   10.569       3.8935
 -19.772   10.863       3.8935
 -19.772   11.157       3.8935
 -19.772   11.450       3.8935
 -19.772   11.744       3.8935
 -19.772   12.038       3.8935
 -19.772   12.331       3.8935
 -19.772   12.625       3.8935
 -19.772   12.919       3.8935
 -19.772   13.213       3.8935
 -19.772   13.506       3.8935
 -19.772   13.800       3.8935
 -19.772   14.094       3.8935
 -19.772   14.387       3.8935
 -19.772   14.681       3.8935
 -19.772   14.975       3.8935
 -19.772   15.268       3.8935
 -19.772   15.562       3.8935
 -19.772   15.856       3.8935
 -19.772   16.150       3.8935
 -19.772   16.443       3.8935
 -19.340  -12.634       3.8935
 -19.340  -12.340       3.8935
 -19.340  -12.047       3.8935
 -19.340  -11.753       3.8935
 -19.340  -11.459       3.8935
 -19.340  -11.166       3.8935
 -19.340  -10.872       3.8935
 -19.340  -10.578       3.8935
 -19.340  -10.284       3.8935
 -19.340   -9.991       3.8935
 -19.340   -9.697       3.8935
 -19.340   -9.403       3.8935
 -19.340   -9.110       3.8935
 -19.340   -8.816       3.8935
 -19.340   -8.522       3.8935
 -19.340   -8.228       3.8935
 -19.340   -7.935       3.8935
 -19.340   -7.641       3.8935
 -19.340   -7.347       3.8935
 -19.340   -7.054       3.8935
 -19.340   -6.760       3.8935
 -19.340   -6.466       3.8935
 -19.340   -6.172       3.8935
 -19.340   -5.879       3.8935
 -19.340   -5.585       3.8935
 -19.340   -5.291       3.8935
 -19.340   -4.998       3.8935
 -19.340   -4.704       2.8253
 -19.340   -4.410       3.4802
 -19.340   -4.116       3.8935
 -19.340   -3.823       2.8253
 -19.340   -3.529       3.4802
 -19.340   -3.235       2.8253
 -19.340   -2.942       2.4121
 -19.340   -2.648       3.8935
 -19.340   -2.354       3.0670
 -19.340   -2.060       3.8935
 -19.340   -1.767       3.4802
 -19.340   -1.473       3.8935
 -19.340   -1.179       3.8935
 -19.340   -0.886       3.8935
 -19.340   -0.592       3.8935
 -19.340   -0.298       3.8935
 -19.340   -0.005       3.8935
 -19.340    0.289       3.8935
 -19.340    0.583       3.8935
 -19.340    0.877       3.8935
 -19.340    1.170       3.8935
 -19.340    1.464       3.8935
 -19.340    1.758       3.8935
 -19.340    2.051       3.8935
 -19.340    2.345       3.8935
 -19.340    2.639       3.8935
 -19.340    2.933       3.8935
 -19.340    3.226       3.8935
 -19.340    3.520       3.8935
 -19.340    3.814       3.8935
 -19.340    4.107       3.8935
 -19.340    4.401       3.8935
 -19.340    4.695       3.8935
 -19.340    4.989       3.8935
 -19.340    5.282       3.8935
 -19.340    5.576       3.8935
 -19.340    5.870       3.8935
 -19.340    6.163       3.8935
 -19.340    6.457       3.8935
 -19.340    6.751       3.8935
 -19.340    7.045       3.8935
 -19.340    7.338       3.8935
 -19.340    7.632       3.8935
 -19.340    7.926       3.8935
 -19.340    8.219       3.8935
 -19.340    8.513       3.8935
 -19.340    8.807       3.8935
 -19.340    9.101       3.8935
 -19.340    9.394       3.8935
 -19.340    9.688       3.8935
 -19.340    9.982       3.8935
 -19.340   10.275       3.8935
 -19.340   10.569       3.8935
 -19.340   10.863       3.8935
 -19.340   11.157       3.8935
 -19.340   11.450       3.8935
 -19.340   11.744       3.8935
 -19.340   12.038       3.8935
 -19.340   12.331       3.8935
 -19.340   12.625       3.8935
 -19.340   12.919       3.8935
 -19.340   13.213       3.8935
 -19.340   13.506       3.8935
 -19.340   13.800       3.8935
 -19.340   14.094       3.8935
 -19.340   14.387       3.8935
 -19.340   14.681       3.8935
 -19.340   14.975       3.8935
 -19.340   15.268       3.8935
 -19.340   15.562       3.8935
 -19.340   15.856       3.8935
 -19.340   16.150       3.8935
 -19.340   16.443       3.8935
 -18.907  -12.634       3.8935
 -18.907  -12.340       3.8935
 -18.907  -12.047       3.8935
 -18.907  -11.753       3.8935
 -18.907  -11.459       3.8935
 -18.907  -11.166       3.8935
 -18.907  -10.872       3.8935
 -18.907  -10.578       3.8935
 -18.907  -10.284       3.8935
 -18.907   -9.991       3.8935
 -18.907   -9.697       3.8935
 -18.907   -9.403       3.8935
 -18.907   -9.110       3.8935
 -18.907   -8.816       3.8935
 -18.907   -8.522       3.8935
 -18.907   -8.228       3.8935
 -18.907   -7.935       3.8935
 -18.907   -7.641       3.8935
 -18.907   -7.347       3.0670
 -18.907   -7.054       3.8935
 -18.907   -6.760       3.4802
 -18.907   -6.466       3.8935
 -18.907   -6.172       3.8935
 -18.907   -5.879       3.4802
 -18.907   -5.585       3.8935
 -18.907   -5.291       3.4802
 -18.907   -4.998       3.8935
 -18.907   -4.704       3.4802
 -18.907   -4.410       2.8253
 -18.907   -4.116       2.6538
 -18.907   -3.823       2.8253
 -18.907   -3.529       3.0670
 -18.907   -3.235       2.6538
 -18.907   -2.942       3.4802
 -18.907   -2.648       3.4802
 -18.907   -2.354       3.4802
 -18.907   -2.060       2.8253
 -18.907   -1.767       3.0670
 -18.907   -1.473       3.4802
 -18.907   -1.179       3.8935
 -18.907   -0.886       3.8935
 -18.907   -0.592       3.8935
 -18.907   -0.298       3.8935
 -18.907   -0.005       3.8935
 -18.907    0.289       3.8935
 -18.907    0.583       3.8935
 -18.907    0.877       3.8935
 -18.907    1.170       3.8935
 -18.907    1.464       3.8935
 -18.907    1.758       3.8935
 -18.907    2.051       3.8935
 -18.907    2.345       3.8935
 -18.907    2.639       3.8935
 -18.907    2.933       3.8935
 -18.907    3.226       3.8935
 -18.907    3.520       3.8935
 -18.907    3.814       3.8935
 -18.907    4.107       3.8935
 -18.907    4.401       3.8935
 -18.907    4.695       3.8935
 -18.907    4.989       3.8935
 -18.907    5.282       3.8935
 -18.907    5.576       3.8935
 -18.907    5.870       3.8935
 -18.907    6.163       3.8935
 -18.907    6.457       3.8935
 -18.907    6.751       3.8935
 -18.907    7.045       3.8935
 -18.907    7.338       3.8935
 -18.907    7.632       3.8935
 -18.907    7.926       3.8935
 -18.907    8.219       3.8935
 -18.907    8.513       3.8935
 -18.907    8.807       3.8935
 -18.907    9.101       3.8935
 -18.907    9.394       3.8935
 -18.907    9.688       3.8935
 -18.907    9.982       3.8935
 -18.907   10.275       3.8935
 -18.907   10.569       3.8935
 -18.907   10.863       3.8935
 -18.907   11.157       3.8935
 -18.907   11.450       3.8935
 -18.907   11.744       3.8935
 -18.907   12.038       3.8935
 -18.907   12.331       3.8935
 -18.907   12.625       3.8935
 -18.907   12.919       3.8935
 -18.907   13.213       3.8935
 -18.907   13.506       3.8935
 -18.907   13.800       3.8935
 -18.907   14.094       3.8935
 -18.907   14.387       3.8935
 -18.907   14.681       3.8935
 -18.907   14.975       3.8935
 -18.907   15.268       3.8935
 -18.907   15.562       3.8935
 -18.907   15.856       3.8935
 -18.907   16.150       3.8935
 -18.907   16.443       3.8935
 -18.475  -12.634       3.8935
 -18.475  -12.340       3.8935
 -18.475  -12.047       3.8935
 -18.475  -11.753       3.8935
 -18.475  -11.459       3.8935
 -18.475  -11.166       3.8935
