     316   -2.413   -0.267   -6.245
     317   -4.080   -2.695   -7.208
     318   -1.828   -2.660   -7.811
     319   -3.881   -2.913   -7.458
     320   -2.342   -3.298   -6.854
     321   -4.276   -5.037   -8.467
     322   -3.662   -2.790   -5.741
     323   -6.911   -3.484   -4.557
     324   -6.191   -1.145   -5.528
     325   -5.930   -3.497   -7.642
     326   -3.944   -1.955   -6.673
     327   -4.049   -3.399   -5.717
     328   -3.520   -4.709   -8.084
     329   -4.365   -5.260   -7.698
     330   -3.168   -2.763   -6.133
     331   -4.177   -3.367   -5.189
     332   -3.726   -2.035   -5.025
     333   -2.531   -1.460   -7.791
     334   -2.211   -2.564   -8.136
     335   -3.000   -4.560   -8.861
     336   -2.738   -4.738   -9.043
     337   -4.623   -5.549   -7.606
     338   -3.139   -5.398   -7.810
     339   -3.433   -5.267   -6.162
     340   -4.653   -6.384   -6.680
     341   -6.047   -4.331   -8.607
     342   -4.390   -5.407   -7.988
     343   -4.714   -3.924   -6.024
     344   -6.482   -3.819   -6.165
     345   -4.965   -2.735   -6.575
     346   -6.226   -3.947   -6.052
     347   -3.650   -5.122   -7.375
     348   -5.978   -4.503   -7.512
     349   -7.366   -5.018   -8.162
     350   -7.620   -5.103   -7.982
     351   -6.181   -4.637   -6.046
     352  -10.411   -5.248   -7.580
     353   -8.022   -4.747   -6.822
     354   -8.016   -5.209   -8.419
     355   -8.035   -5.838   -9.381
     356   -6.768   -4.517   -6.949
     357   -6.775   -6.081   -7.041
     358   -2.996   -7.495   -8.546
     359   -6.574   -6.492   -8.337
     360  -10.415   -5.696   -9.039
     361   -7.707   -5.868   -9.932
     362   -5.979   -5.362   -9.284
     363   -8.680   -8.056  -10.829
     364   -3.852   -4.740   -8.421
     365   -5.442   -4.605   -7.031
     366   -7.315   -5.447   -8.178
     367   -4.577   -5.303   -9.569
     368   -4.794   -4.823   -9.192
     369   -4.760   -4.970   -8.466
     370   -7.177   -5.494   -8.115
     371   -4.274   -6.568   -8.596
     372   -3.756   -5.100   -8.093
     373   -3.002   -5.001   -8.295
     374   -4.435   -5.797   -7.902
     375   -4.660   -7.319   -6.150
     376   -5.467   -7.029   -6.867
     377   -4.591   -7.633   -7.155
     378   -4.441   -4.478   -5.732
     379   -3.638   -3.663   -5.826
     380   -4.189   -4.277   -5.881
     381   -4.651   -5.757   -5.444
     382   -6.482   -4.648   -3.368
     383   -6.496   -3.524   -3.320
     384   -3.465   -4.897   -4.873
     385   -3.951   -5.124   -6.679
     386   -5.146   -3.708   -6.208
     387   -7.038   -6.697   -7.904
     388   -6.523   -4.728   -5.101
     389   -7.141   -6.231   -7.862
     390   -6.657   -7.460   -7.940
     391   -8.338   -4.786   -6.931
     392   -7.462   -3.533   -5.964
     393   -5.819   -2.680   -5.307
     394   -5.896   -3.014   -4.980
     395   -7.462   -4.845   -6.908
     396   -6.974   -3.860   -5.568
     397   -7.032   -6.419   -6.716
     398   -7.830   -6.953   -5.504
     399   -7.498   -4.991   -2.815
     400   -6.270   -5.140   -0.762
     401   -7.848   -2.941   -3.869
     402   -9.371   -2.194   -2.251
     403   -7.137   -0.684   -3.121
     404   -8.870   -2.901   -4.249
     405   -8.715   -3.156   -4.746
     406   -6.919   -1.982   -3.703
     407   -7.656   -1.868   -2.654
     408   -5.626   -1.841   -3.385
     409   -9.962   -1.461   -4.467
     410   -8.487   -4.824   -3.686
     411   -8.499   -5.775   -4.532
     412   -9.155   -3.917   -4.342
     413   -9.964   -3.287   -3.461
     414   -7.738   -3.205   -5.486
     415   -5.993   -3.128   -5.838
     416   -4.369   -2.583   -7.546
     417   -4.263   -2.461   -5.070
     418   -8.383   -4.018   -5.221
     419   -7.830   -2.853   -4.934
     420   -5.570   -2.582   -4.802
     421   -5.838   -3.772   -4.597
     422   -5.081   -4.223   -3.669
     423   -6.176   -2.782   -4.702
     424   -4.624   -3.123   -4.378
     425   -7.262   -4.933   -5.783
     426   -7.805   -4.027   -4.738
     427   -6.131   -3.694   -1.863
     428   -5.953   -5.485   -3.319
     429   -7.101   -4.142   -4.464
     430   -4.879   -6.182   -4.014
     431   -2.986   -4.435   -3.407
     432   -5.180   -5.766   -6.461
     433   -6.467   -6.058   -5.398
     434  -10.821   -4.194   -6.020
     435   -5.649   -5.589   -6.890
     436   -6.291   -5.139   -6.639
     437   -7.268   -5.783   -4.174
     438   -7.072   -6.226   -6.997
     439   -6.076   -6.593   -7.475
     440   -4.212   -6.736   -4.791
     441   -3.302   -6.778   -7.695
     442   -4.391   -5.751   -6.140
     443   -6.706   -3.988   -4.057
     444   -6.408   -5.506   -4.941
     445   -6.995   -5.399   -5.426
     446   -4.704   -5.132   -4.374
     447   -4.510   -3.943   -4.579
     448   -5.572   -2.145   -6.346
     449   -5.582   -5.379   -2.244
     450   -6.800   -4.519   -3.635
     451   -8.783   -4.314   -3.158
     452  -10.242   -3.516   -3.864
     453   -9.274   -2.100   -2.846
     454   -6.762   -2.757   -3.345
     455   -7.337   -3.241   -3.140
     456   -6.224   -5.993   -6.490
     457   -6.215   -4.260   -5.743
     458   -7.854   -2.688   -3.492
     459   -9.977   -4.212   -4.975
     460   -8.694   -4.128   -6.980
     461   -6.943   -4.927   -2.790
     462   -7.793   -4.400   -4.598
     463   -8.491   -4.178   -5.055
     464   -7.262   -2.647   -4.822
     465   -7.058   -1.937   -3.083
     466   -7.076   -3.108   -4.281
     467   -5.749   -1.673   -5.262
     468   -7.869    0.439   -5.123
     469   -6.700   -0.190   -5.690
     470   -5.092    1.347   -6.290
     471   -6.059    0.184   -4.321
     472   -4.064   -2.250   -4.397
     473   -6.370   -3.718   -4.440
     474   -3.830   -2.320   -4.018
     475   -6.256   -3.377   -3.214
     476   -4.498   -5.354   -3.097
     477   -5.951   -0.367   -3.265
     478   -5.173    1.223   -3.168
     479   -4.976   -0.697   -4.747
     480   -4.006   -2.449   -4.429
     481   -3.493   -5.471   -5.404
     482   -5.186   -3.042   -5.065
     483   -5.843   -3.750   -9.133
     484   -7.202   -4.184   -6.148
     485   -5.623   -5.915   -6.685
     486   -6.952   -5.094   -7.624
     487   -6.218   -4.977   -5.742
     488   -5.031   -6.850   -7.637
     489   -6.192   -5.229   -6.794
     490   -4.227   -6.952   -5.811
     491   -5.943   -6.540   -5.743
     492   -7.055   -5.511   -5.569
     493   -6.886   -6.803   -6.731
     494   -4.572   -5.105   -5.962
     495   -7.717   -5.058   -6.145
     496   -6.497   -5.781   -5.954
     497   -8.164   -6.093   -4.892
     498   -8.680   -5.875   -3.951
     499   -8.199   -5.855   -4.667
     500   -8.341   -5.761   -2.357
     501   -8.792   -7.084   -3.446
     502   -9.125   -6.513   -6.561
     503   -7.645   -6.066   -6.538
     504   -4.297   -6.107   -4.257
     505   -6.390   -6.835   -6.510
     506   -4.926   -5.514   -5.291
     507   -5.116   -5.568   -5.055
     508   -6.960   -5.453   -5.578
     509   -8.483   -5.579   -7.781
     510   -8.187   -6.063   -6.036
     511   -7.060   -5.248   -6.409
     512   -6.779   -5.283   -6.674
     513   -5.995   -5.500   -8.187
     514   -5.376   -4.829   -7.557
     515   -7.372   -4.457   -7.768
     516   -7.338   -4.508   -5.751
     517   -7.818   -5.851   -6.111
     518   -6.005   -4.485   -5.483
     519   -6.679   -4.476   -6.424
     520   -4.193   -3.788   -5.320
     521   -8.387   -5.463   -3.900
     522   -6.633   -4.564   -4.628
     523   -7.219   -5.636   -6.260
     524   -7.084   -6.483   -5.160
     525   -9.767   -6.815   -7.500
     526   -8.821   -5.727   -6.555
     527   -9.746   -6.655   -7.498
     528  -10.042   -6.004   -5.195
     529   -9.972   -5.930   -4.611
     530  -10.681   -6.973   -7.522
     531   -9.324   -5.811   -6.602
     532   -9.582   -7.513   -3.826
     533   -7.037   -7.280   -2.971
     534   -6.752   -5.401   -2.791
     535   -7.834   -5.972   -4.102
     536   -8.164   -6.863   -2.828
     537  -10.134   -5.763   -4.226
     538   -7.623   -5.063   -3.386
     539   -8.643   -5.669   -3.326
     540   -4.428   -7.517   -3.504
     541   -6.480   -7.631   -3.202
     542   -6.597   -6.816   -5.580
     543   -9.591   -5.794   -5.320
     544   -7.441   -4.892   -4.901
     545   -7.057   -3.997   -4.422
     546   -8.033   -5.393   -4.415
     547   -7.602   -7.122   -5.791
     548   -8.262   -7.727   -4.416
     549   -7.799  -10.195   -5.844
     550   -9.499   -8.117   -4.917
     551   -6.987   -7.959   -4.290
     552   -3.281   -8.578   -5.190
     553   -3.023  -10.330   -5.597
     554   -6.523   -7.926   -7.301
     555   -8.036   -5.795   -5.214
     556   -3.664   -7.137   -4.422
     557   -3.946   -6.458   -5.200
     558   -2.241   -8.650   -4.626
     559   -1.166  -10.872   -4.233
     560   -3.150   -8.522   -3.444
     561   -4.138   -9.379   -4.896
     562   -2.493   -8.996   -2.372
     563   -4.750   -8.907   -3.240
     564    0.876   -9.158   -2.845
     565   -1.584   -7.177   -4.441
     566   -3.476   -7.567   -3.982
     567   -1.928   -7.358   -0.314
     568   -1.256   -8.095   -1.979
     569   -2.766   -8.562   -2.166
     570   -4.153   -9.198   -1.415
     571   -2.080   -9.125   -2.739
     572   -0.903   -8.161   -1.360
     573   -1.599   -9.375   -2.360
     574   -1.588   -8.828   -2.871
     575   -1.251   -9.221   -3.181
     576   -2.446   -7.171   -1.902
     577   -1.498   -8.780   -2.229
     578   -1.321   -7.489   -1.949
     579   -1.077   -8.214   -2.660
     580   -0.894   -9.788   -3.276
     581    0.240   -9.200   -3.063
     582   -0.481   -6.341   -3.128
     583   -2.619   -9.444   -5.633
     584   -0.502   -7.688   -3.354
     585   -0.234   -7.240   -1.283
     586    1.712   -8.849   -1.397
     587    0.731   -7.115   -1.250
     588    0.498   -6.793   -0.939
     589    1.932   -6.790   -1.633
     590    2.810   -8.057   -2.135
     591    0.266   -5.984   -2.101
     592    0.276   -6.961   -3.289
     593    0.333   -6.212   -2.756
     594    0.693   -5.837   -1.313
     595   -0.356   -5.653   -1.434
     596   -3.346   -6.239   -1.300
     597    0.513   -6.445   -0.246
     598   -0.438   -6.853    0.747
     599   -0.606   -6.535   -1.020
     600    0.308   -6.212   -3.747
     601    2.590   -5.691   -2.685
     602    1.568   -4.419   -1.053
     603    0.271   -6.860   -2.814
     604   -1.906   -4.040   -3.603
     605   -0.338   -7.158   -1.777
     606    0.240   -2.544    0.772
     607    2.100   -3.545   -0.461
     608    3.557   -6.160   -1.051
     609    1.532   -3.861   -0.955
     610    0.750   -1.846   -0.499
     611    4.566   -3.591    0.177
     612    4.154   -4.472   -1.506
     613    4.517   -5.025    0.049
     614    6.744   -4.640   -0.003
     615    4.681   -2.515   -0.701
     616    4.072   -2.667    0.838
     617    1.169   -5.940   -0.271
     618    4.289   -4.812   -0.601
     619    4.006   -6.105   -0.629
     620    3.717   -7.158   -0.177
     621    4.025   -5.143    0.091
     622    3.241   -5.338   -1.143
     623    2.435   -4.258    0.513
     624    1.820   -4.773    2.217
     625    0.237   -5.235   -1.903
     626    0.151   -5.952   -0.549
     627    0.855   -6.542    0.290
     628    3.104   -4.586    1.174
     629   -1.909   -1.988    2.317
     630   -0.285   -4.300   -0.315
     631    0.555   -4.079   -1.458
     632    1.453   -6.098   -1.194
     633   -1.759   -5.130    0.292
     634   -0.712   -5.176    0.033
     635   -0.480   -4.911    1.616
     636   -0.457   -3.252    0.209
     637    0.449   -3.452    0.539
     638   -0.942   -5.824   -1.060
     639    0.453   -4.433   -1.355
     640   -0.134   -5.241    0.025
     641    0.320   -3.752   -1.148
     642    0.368   -4.781   -1.749
     643   -2.231   -4.515   -0.667
     644   -2.479   -4.332   -2.171
     645   -0.383   -6.807   -1.673
     646   -1.303   -4.439    0.623
     647    0.246   -4.878   -1.342
     648    3.725   -7.583   -1.107
     649    2.433   -7.240   -1.226
     650    0.012   -6.316   -0.945
     651    2.228   -7.540   -1.874
     652    2.793   -5.690   -2.647
     653    1.303   -8.030   -4.070
     654    0.237   -6.234   -1.734
     655    0.979   -8.549   -3.132
     656   -2.714   -7.738   -2.931
     657    0.481   -6.916   -3.319
     658   -1.775  -10.374   -4.270
     659   -0.321   -8.928   -5.145
     660   -0.086   -7.700   -4.030
     661   -0.087   -8.552   -3.370
     662    0.175   -8.714   -4.749
     663   -0.013   -8.310   -2.085
     664   -1.527   -7.163   -3.275
     665   -3.032   -7.778   -3.375
     666   -2.276   -6.528   -2.724
     667    0.514   -7.913   -4.050
     668    1.159   -9.435   -4.267
     669    0.346   -7.280   -6.392
     670    1.164   -9.951   -3.420
     671    0.243   -8.564   -4.546
     672   -0.539  -10.261   -4.568
     673    0.251   -8.766   -2.613
     674    0.364   -8.707   -3.740
     675   -3.479   -5.496   -4.030
     676   -2.969   -8.008   -4.241
     677    0.385   -8.556   -2.961
     678    3.721  -11.281   -5.527
     679    0.283  -10.227   -3.148
     680    0.586   -8.197   -3.383
     681   -2.395  -10.177   -1.909
     682   -5.691   -7.792   -2.759
     683   -2.996   -7.662   -1.811
     684   -4.740   -9.200   -2.143
     685   -3.204   -8.011   -1.739
     686   -3.694   -9.315   -3.020
     687   -4.841   -7.173   -1.996
     688   -6.583   -7.228   -2.851
     689   -6.826   -6.788   -2.324
     690   -7.828   -5.613   -3.503
     691   -4.997   -5.403   -2.334
     692   -5.245   -6.369   -3.231
     693   -5.796   -7.583   -2.212
     694   -6.958   -8.498   -3.684
     695   -6.529   -9.121   -2.676
     696   -6.111   -6.655   -1.874
     697   -4.266   -7.687   -1.540
     698   -6.179   -6.818   -3.376
     699   -4.327   -6.364   -2.927
     700   -8.332   -6.250   -1.558
     701   -7.172   -7.137   -2.529
     702   -4.889   -5.307   -1.331
     703   -4.937   -4.589   -2.567
     704   -6.199   -6.162   -2.383
     705   -6.133   -5.586   -2.540
     706   -5.844   -4.223   -4.919
     707   -4.304   -6.635   -6.362
     708   -4.996   -4.300   -3.837
     709   -6.218   -3.219   -2.938
     710   -6.027   -4.447   -3.128
     711   -5.376   -4.936   -3.474
     712   -4.251   -3.955   -3.834
     713   -5.307   -4.288   -3.880
     714   -5.564   -3.688   -3.039
     715   -3.697   -4.170   -2.825
     716   -2.557   -5.047   -5.121
     717   -3.542   -4.421   -5.251
     718   -3.874   -5.189   -4.738
     719   -5.133   -3.643   -3.453
     720   -4.564   -3.797   -2.104
     721   -3.813   -3.788   -3.817
     722   -3.371   -4.049   -4.056
     723   -4.643   -4.371   -4.004
     724   -4.068   -4.159   -3.332
     725   -4.402   -4.567   -2.013
     726   -1.849   -5.733   -0.930
     727   -5.003   -4.295    0.025
     728   -5.644   -5.241   -1.524
     729   -2.908   -5.619   -3.659
     730   -1.980   -8.335   -3.468
     731   -2.219   -7.702   -3.889
     732   -1.700   -8.794   -1.930
     733   -0.384   -6.255   -2.346
     734   -6.807   -5.162   -2.785
     735   -5.452   -7.079   -2.236
     736   -2.544   -4.579   -2.579
     737   -4.618   -4.619   -2.465
     738   -6.108   -4.586   -4.832
     739   -5.563   -5.396   -4.044
     740   -4.407   -5.732   -7.531
     741   -4.236   -7.111   -5.613
     742   -3.469   -7.498   -6.616
     743   -1.903   -9.445   -6.319
     744   -0.530   -8.284   -4.532
     745   -1.731   -8.633   -5.975
     746   -3.467   -8.174   -6.912
     747   -0.735   -9.380   -7.226
     748    0.088   -9.041   -6.581
     749   -1.209   -8.361   -5.301
     750   -0.224   -9.112   -5.592
     751   -1.183  -10.203   -6.429
     752   -1.344   -7.408   -4.518
     753   -1.789   -6.492   -4.182
     754   -2.203   -8.888   -4.770
     755   -1.852   -8.814   -5.862
     756   -3.034   -8.614   -3.894
     757   -0.131   -8.446   -4.364
     758   -0.865   -7.504   -5.467
     759   -4.275   -8.900   -5.494
     760   -4.558   -9.022   -5.508
     761   -1.079   -9.032   -6.092
     762   -0.863   -9.770   -4.962
     763   -1.592   -7.984   -4.995
     764   -2.012   -8.843   -4.678
     765   -1.227   -7.872   -4.183
     766   -0.739   -7.571   -6.957
     767   -1.622   -9.834   -4.862
     768    0.570   -9.032   -4.839
     769    0.918   -9.350   -5.826
     770   -0.818   -9.296   -4.705
     771    2.266   -8.093   -5.728
     772    2.963   -9.007   -5.332
     773    0.608  -10.024   -5.873
     774    1.799   -9.498   -4.481
     775   -0.299  -12.584   -6.473
     776   -0.513   -8.712   -5.589
     777    1.243  -10.108   -5.217
     778   -1.052   -9.581   -5.892
     779    0.758   -8.284   -5.978
     780    0.785   -9.849   -7.060
     781    0.833   -7.324   -6.243
     782   -0.577   -8.793   -7.043
     783   -0.781   -8.961   -5.332
     784    0.638  -10.091   -8.090
     785   -0.731  -11.196   -8.931
     786    0.812   -9.757   -7.438
     787   -0.774   -6.270   -5.787
     788   -0.718   -6.569   -5.399
     789    3.914   -9.977   -6.786
     790    1.367   -9.552   -6.337
     791    2.186  -10.522   -7.037
     792    2.995  -10.405   -7.509
     793    3.323  -11.474   -7.599
     794    1.452   -9.593   -8.252
